company_id,company_name,domain,linkedin_url,industry,employees,size_band,blitz_revenue,segment,source,agent_verdict,agent_confidence,agent_reason,agent_model,agent_run,reason_trust
15960,Maxair Mechanical,maxairmech.com,https://www.linkedin.com/company/maxair-mechanical,Industrial Machinery Manufacturing,190,201-500,-,aftermarket-oems,repo_sourcing,NO,high,HVAC design and installation contractor; contractor/service firm excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18748,"Accent Controls, Inc",accentcontrols.com,https://www.linkedin.com/company/accentcontrols,Automation Machinery Manufacturing,190,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Pure systems integrator - excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19268,Blue Dog Rv,bluedogrv.com,https://www.linkedin.com/company/blue-dog-rv,Motor Vehicle Manufacturing,190,201-500,-,aftermarket-oems,repo_sourcing,NO,high,RV dealer with large new/used inventory. Vehicle dealer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16727,Wheeler Fleet Solutions,wheelerfleet.com,https://www.linkedin.com/company/wheelerfleetsolutions,Motor Vehicle Manufacturing,189,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Parts distributor for vehicles; reseller not manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13189,Path Robotics,path-robotics.com,https://www.linkedin.com/company/path-robotics,Automation Machinery Manufacturing,188,51-200,-,aftermarket-oems,repo_sourcing,UNSURE,low,Robotics company; unclear if OEM manufacturer or systems integrator,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15129,Coastline Equipment,coastlineequipment.com,https://www.linkedin.com/company/coastline-equipment,Machinery Manufacturing,188,201-500,-,aftermarket-oems,repo_sourcing,NO,high,John Deere and Wirtgen equipment dealer with 12 locations. Equipment reseller not manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18929,Ron Marhofer Auto Family,marhofer.com,https://www.linkedin.com/company/ron-marhofer-auto-family,Motor Vehicle Manufacturing,188,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Auto dealership group - excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13987,GM Performance Power Units,-,https://www.linkedin.com/company/gmppu,Engines and Power Transmission Equipment Manufacturing,187,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Formula 1 powertrains (automotive/motorsports excluded),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15653,"Pennsylvania Steel Company, Inc",pasteel.com,https://www.linkedin.com/company/pennsylvania-steel-co,Fabricated Metal Products,187,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Motion/flow control distributor; also does manufacturing/design.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17573,Superior Ready Mix,superiorrm.com,https://www.linkedin.com/company/superiorrm,Wholesale Building Materials,187,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Ready mix concrete supplier; service provider, not product catalogue manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18624,Modern Automotive Network,modernauto.com,https://www.linkedin.com/company/modern-automotive-network,Motor Vehicle Manufacturing,187,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,"Automotive dealership. Independent reseller, no manufacturing.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11187,Letourneau Technologies,letourneautechnologies.com,https://www.linkedin.com/company/letourneau-technologies,Industrial Machinery Manufacturing,186,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,Oil and gas drilling equipment - energy sector excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11871,Prime Automotive Group,driveprime.com,https://www.linkedin.com/company/prime-motor-group,Automotive,186,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Dealership group in New England,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12245,Fleetwood Enterprises,fleetwood.com,https://www.linkedin.com/company/fleetwood-enterprises,Motor Vehicle Manufacturing,186,5001-10000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14131,Dwfritz Automation,dwfritz.com,https://www.linkedin.com/company/dwfritz-automation,Automation Machinery Manufacturing,186,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Precision assembly automation integrator, not product catalogue",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14398,Costex Tractor Parts,costex.com,https://www.linkedin.com/company/costextractorparts,Machinery Manufacturing,186,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Caterpillar replacement parts distributor/reseller,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14613,Adaptec Solutions,adaptecsolutions.com,https://www.linkedin.com/company/adaptecsolutions,Automation Machinery Manufacturing,186,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Material handling systems integrator — systems integration/services,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15828,Smith & Loveless Inc.,smithandloveless.com,https://www.linkedin.com/company/smith-&-loveless-inc-,Industrial Machinery Manufacturing,186,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Steel products distributor; metal service center.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16859,Conklin Metal Industries,conklinmetal.com,https://www.linkedin.com/company/conklin-metal-industries,Wholesale Building Materials,186,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Sheet metal and HVAC supplies distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11811,Westport Axle,westportaxle.com,https://www.linkedin.com/company/westport-axle,Motor Vehicle Manufacturing,185,501-1000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,medium,"Contract manufacturer and supplier, may have parts catalogue",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16616,"Towlift, Inc.",towlift.com,https://www.linkedin.com/company/towlift,Commercial and Service Industry Machinery Manufacturing,185,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Forklift dealership (Mitsubishi Logisnext). Independent dealer excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11844,Sewell Bmw Mini Of Plano,bmwofplano.com,https://www.linkedin.com/company/sewellbmwminiplano,Automotive,184,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,"BMW Mini dealership, new and pre-owned sales",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16666,Tw Perry,twperry.com,https://www.linkedin.com/company/tw-perry,Wholesale Building Materials,184,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Building materials supplier (lumber, doors, windows, hardware).",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17289,Rwc Building Products,rwc.org,https://www.linkedin.com/company/rwc-building-products,Wholesale Building Materials,184,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Building materials and roofing distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15140,Canyon Creek Cabinet Company,canyoncreek.com,https://www.linkedin.com/company/canyon-creek-cabinet-company,Wholesale Building Materials,183,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Custom cabinetry manufacturer. Furniture and building products excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15676,Mwi Pumps,mwipumps.com,https://www.linkedin.com/company/mwi-corporation,Industrial Machinery Manufacturing,183,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Authorized servicing distributor; equipment dealer/reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11878,Boch Automotive,boch.com,https://www.linkedin.com/company/boch-automotive,Motor Vehicle Manufacturing,182,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,"Automotive sales, parts, service retailer (empty about text)",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14097,Acieta,acieta.com,https://www.linkedin.com/company/acieta,Industrial Automation,182,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Automation systems integrator, designs custom solutions not catalogued products",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18547,Flynn's Tire Group,flynnstire.com,https://www.linkedin.com/company/flynns-tire-group,Motor Vehicle Manufacturing,182,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Tire and auto service retail/wholesale. Reseller/distributor.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19043,International Autos Group,iaautogroup.com,https://www.linkedin.com/company/international-autos-group,Motor Vehicle Manufacturing,182,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Multi-location automotive dealership group. Independent dealer entity.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19630,Team Toyota,team-toyota.com,https://www.linkedin.com/company/team-toyota,Motor Vehicle Manufacturing,182,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Auto dealership — explicitly excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11826,"Jd Norman Industries, Inc",jdnorman.com,https://www.linkedin.com/company/jd-norman-industries,Automotive,181,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,"Defunct company, closed May 31 2021",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11886,Regal Automotive,regallakeland.com,https://www.linkedin.com/company/regal-lakeland,Automotive,181,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Dealership group across Florida cities,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14380,Elite Roofing Supply,gulfeaglesupply.com,https://www.linkedin.com/company/elite-roofing-supply,Commerce de gros de matériaux de construction,181,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Roofing distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19418,Hoehn Motors,hoehnmotors.com,https://www.linkedin.com/company/hoehn-motors,Motor Vehicle Manufacturing,181,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Auto dealership group — explicitly excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12193,Saturn Electronics & Engineering,saturnee.com,https://www.linkedin.com/company/saturn-electronics-&-engineering,Automotive,180,1001-5000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,medium,Custom electronics supplier for automotive - depth unclear,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14521,GAL Manufacturing,gal.com,https://www.linkedin.com/company/g-a-l-manufacturing-corp-,Industrial Machinery Manufacturing,180,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,Elevator door equipment and controls; unclear if substantial catalogue,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14630,Prince Industries,princeind.com,https://www.linkedin.com/company/prince-industries,Machinery Manufacturing,180,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Contract machining/fabrication; may sell configurable catalogue,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15398,UFP Site Built,ufpsitebuilt.com,https://www.linkedin.com/company/ufpconstruction-sitebuilt,Wholesale Building Materials,180,10001+,-,aftermarket-oems,repo_sourcing,UNSURE,low,No clear signals.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18026,Lane Automotive,laneautomotive.com,https://www.linkedin.com/company/lane-automotive,Motor Vehicle Manufacturing,180,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Performance parts distributor (SEMA award),claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12239,"Kamco Industries, Inc.",kumi-na.com,https://www.linkedin.com/company/kamco-industries-inc.,Automotive,179,501-1000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,medium,Injection molding supplier - automotive subsidiary,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
13258,Our Next Energy (ONE),one.ai,https://www.linkedin.com/company/ournextenergy,Industrial Machinery Manufacturing,179,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,Energy storage/battery technology; unclear if manufacturer vs R&D,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14421,Winbro,winbrogroup.com,https://www.linkedin.com/company/winbro,Automation Machinery Manufacturing,179,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Contract manufacturer/job shop (precision machining services),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18013,Car Parts Warehouse,carpartswarehouse.net,https://www.linkedin.com/company/car-parts-warehouse,Motor Vehicle Manufacturing,179,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Automotive aftermarket parts distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11839,ALM Automotive Group,almcars.com,https://www.linkedin.com/company/almcars,Motor Vehicle Manufacturing,178,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Dealership group in Atlanta and South Carolina,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17358,RNR Tire Express Franchise,rnrtires.com,https://www.linkedin.com/company/rnr-tire-express,Motor Vehicle Manufacturing,178,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,"Tire and wheel retailer, not manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17919,Central Welding Supply,centralwelding.com,https://www.linkedin.com/company/central-welding-supply-company-inc.,Machinery Manufacturing,178,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Gases and equipment distributor, not manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20371,Walmart Advanced Systems & Robotics,walmartasr.com,https://www.linkedin.com/company/walmartasr,Robotics Engineering,178,501-1000,-,imts-machine-tools-automation-robotics,repo_sourcing,NO,high,"Walmart internal engineering hub, not independent manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15020,Power/mation,powermation.com,https://www.linkedin.com/company/powermation,Automation Machinery Manufacturing,177,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Distributor of industrial automation solutions. Systems integrator/VAR not product manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15782,Senior Metal Bellows,metalbellows.com,https://www.linkedin.com/company/senior-operations-metal-bellows,Industrial Machinery Manufacturing,177,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,high,Contract metal manufacturer; service bureau.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15976,Power Equipment Company,powerequipco.com,https://www.linkedin.com/company/powerequipco,Machinery Manufacturing,177,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Heavy equipment dealership with multiple locations; dealer/reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18657,Smf An Etnyre International Company,smf-inc.com,https://www.linkedin.com/company/smf-inc,Machinery Manufacturing,177,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Metal fabrication and machining. Contract manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19449,Colors On Parade,colorsonparade.com,https://www.linkedin.com/company/colors-on-parade,Motor Vehicle Manufacturing,177,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Mobile automotive repair services — services excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11841,Sunroad Enterprises,sunroadenterprises.com,https://www.linkedin.com/company/sunroad-enterprises,Motor Vehicle Manufacturing,176,1001-5000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,low,"Diversified holding company with automotive division, too vague",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16005,FlexScreen / RiteScreen,ritescreen.com,https://www.linkedin.com/company/flexscreenritescreen,Wholesale Building Materials,176,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Window screen manufacturer; text thin on catalogue breadth and SKU count.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16273,Ecore International,ecoreintl.com,https://www.linkedin.com/company/ecore-intl,Wholesale Building Materials,176,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,Recycled rubber products for fitness/sports/rec; unclear focus.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18570,Jax Kar Wash,jaxkarwash.com,https://www.linkedin.com/company/jax-kar-wash,Fabrication de véhicules automobiles,176,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Car wash service business. Service, not manufacturing.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13095,Canoo,canoo.com,https://www.linkedin.com/company/canoo,Motor Vehicle Manufacturing,175,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Canoo: electric vehicle manufacturer — automotive OEM exclusion.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14148,North Shore Steel,nssco.com,https://www.linkedin.com/company/northshoresteel,Fabricated Metal Products,175,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Metals service center (processing/distribution), not product manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
